sale_id,date,customer_id,product_id,city,quantity,unit_price,discount
3256,2024-11-16,20,20,Mumbai,2,41431.21,0.05
3257,2024-06-14,162,16,Lucknow,2,46391.05,0.15
3258,2024-06-15,155,17,Mumbai,3,18981.18,0.0
3259,2024-08-02,126,6,Hyderabad,2,20720.01,0.15
3260,2024-01-21,190,2,Mumbai,2,27306.54,0.05
3261,2024-06-15,140,14,Hyderabad,3,36789.73,0.05
3262,2024-06-16,79,10,Hyderabad,1,40498.63,0.0
3263,2024-02-07,121,11,Delhi,2,20668.93,0.1
3264,2024-06-27,158,9,Lucknow,1,22585.7,0.0
3265,2024-03-17,173,1,Delhi,1,35572.45,0.1
3266,2024-07-12,87,20,Mumbai,1,41431.21,0.0
3267,2024-12-15,13,20,Bangalore,2,41431.21,0.05
3268,2024-11-02,74,20,Delhi,2,41431.21,0.05
3269,2024-04-18,60,19,Hyderabad,2,11452.98,0.05
3270,2024-03-16,93,20,Mumbai,2,41431.21,0.0
3271,2024-04-05,121,15,Delhi,3,54544.1,0.15
3272,2024-04-29,181,2,Delhi,2,27306.54,0.15
3273,2024-05-24,4,19,Delhi,1,11452.98,0.1
3274,2024-12-23,37,2,Hyderabad,2,27306.54,0.0
3275,2024-12-31,179,17,Mumbai,1,18981.18,0.1
3276,2024-01-08,187,2,Bangalore,3,27306.54,0.05
3277,2024-02-25,34,13,Mumbai,2,20702.52,0.15
3278,2024-12-14,4,19,Mumbai,1,11452.98,0.15
3279,2024-06-15,124,5,Delhi,3,36204.53,0.1
3280,2024-01-29,24,1,Lucknow,3,35572.45,0.05
3281,2024-10-28,128,20,Delhi,3,41431.21,0.15
3282,2024-04-12,86,15,Lucknow,3,54544.1,0.05
3283,2024-02-28,48,19,Mumbai,3,11452.98,0.1
3284,2024-04-06,127,8,Lucknow,2,47883.97,0.15
3285,2024-01-09,171,11,Hyderabad,1,20668.93,0.15
3286,2024-03-11,84,15,Mumbai,1,54544.1,0.0
3287,2024-03-09,25,14,Hyderabad,1,36789.73,0.0
3288,2024-05-18,188,12,Mumbai,3,58076.27,0.1
3289,2024-02-12,138,10,Hyderabad,1,40498.63,0.1
3290,2024-05-23,31,18,Mumbai,2,17837.89,0.05
3291,2024-06-11,130,9,Lucknow,2,22585.7,0.15
3292,2024-02-23,142,5,Delhi,1,36204.53,0.15
3293,2024-05-06,26,19,Mumbai,2,11452.98,0.1
3294,2024-10-15,117,20,Lucknow,1,41431.21,0.15
3295,2024-02-09,200,15,Hyderabad,3,54544.1,0.0
3296,2024-08-22,153,19,Delhi,2,11452.98,0.1
3297,2024-12-29,2,13,Delhi,3,20702.52,0.05
3298,2024-03-06,21,20,Lucknow,1,41431.21,0.05
3299,2024-03-02,200,14,Bangalore,3,36789.73,0.1
3300,2024-07-30,160,5,Lucknow,3,36204.53,0.05
3301,2024-10-08,66,20,Mumbai,1,41431.21,0.05
3302,2024-08-27,113,6,Hyderabad,1,20720.01,0.05
3303,2024-07-02,79,18,Lucknow,1,17837.89,0.1
3304,2024-03-02,9,19,Bangalore,2,11452.98,0.05
3305,2024-10-07,147,6,Hyderabad,3,20720.01,0.0
3306,2024-08-10,76,18,Lucknow,2,17837.89,0.05
3307,2024-12-16,64,5,Mumbai,3,36204.53,0.1
3308,2024-07-01,78,18,Delhi,1,17837.89,0.05
3309,2024-08-19,91,3,Lucknow,1,32307.17,0.05
3310,2024-04-26,142,1,Mumbai,2,35572.45,0.05
3311,2024-06-05,150,9,Mumbai,3,22585.7,0.05
3312,2024-02-25,68,10,Bangalore,3,40498.63,0.05
3313,2024-06-10,159,2,Lucknow,2,27306.54,0.15
3314,2024-09-16,32,16,Lucknow,3,46391.05,0.1
3315,2024-12-07,7,16,Hyderabad,2,46391.05,0.05
3316,2024-07-08,94,2,Lucknow,1,27306.54,0.1
3317,2024-10-11,75,12,Hyderabad,3,58076.27,0.0
3318,2024-04-18,24,7,Bangalore,2,22836.91,0.0
3319,2024-02-05,187,6,Mumbai,3,20720.01,0.0
3320,2024-06-05,131,14,Hyderabad,3,36789.73,0.0
3321,2024-04-24,120,18,Delhi,2,17837.89,0.15
3322,2024-03-03,94,5,Lucknow,1,36204.53,0.1
3323,2024-10-21,163,1,Lucknow,1,35572.45,0.1
3324,2024-02-29,104,6,Hyderabad,3,20720.01,0.0
3325,2024-04-14,128,20,Lucknow,3,41431.21,0.15
3326,2024-06-09,47,3,Delhi,3,32307.17,0.1
3327,2024-07-11,193,15,Delhi,3,54544.1,0.0
3328,2024-10-25,172,11,Hyderabad,1,20668.93,0.0
3329,2024-04-27,79,9,Hyderabad,3,22585.7,0.15
3330,2024-09-13,136,4,Bangalore,1,13316.0,0.05
3331,2024-04-29,182,7,Bangalore,3,22836.91,0.15
3332,2024-05-25,25,15,Hyderabad,2,54544.1,0.05
3333,2024-07-09,32,7,Bangalore,3,22836.91,0.05
3334,2024-08-04,21,20,Mumbai,1,41431.21,0.05
3335,2024-02-13,99,3,Bangalore,3,32307.17,0.05
3336,2024-10-05,161,3,Bangalore,2,32307.17,0.05
3337,2024-08-02,134,3,Hyderabad,1,32307.17,0.0
3338,2024-01-22,33,4,Mumbai,2,13316.0,0.15
3339,2024-06-13,95,4,Mumbai,1,13316.0,0.1
3340,2024-12-13,48,4,Hyderabad,1,13316.0,0.0
3341,2024-07-28,96,4,Lucknow,1,13316.0,0.05
3342,2024-03-15,130,14,Delhi,2,36789.73,0.0
3343,2024-11-18,159,4,Delhi,1,13316.0,0.05
3344,2024-06-09,32,10,Mumbai,3,40498.63,0.05
3345,2024-08-06,196,1,Lucknow,3,35572.45,0.15
3346,2024-01-16,107,11,Lucknow,1,20668.93,0.15
3347,2024-12-23,192,10,Mumbai,1,40498.63,0.1
3348,2024-09-17,140,6,Mumbai,2,20720.01,0.0
3349,2024-03-22,80,12,Bangalore,3,58076.27,0.0
3350,2024-11-29,133,6,Delhi,1,20720.01,0.15
3351,2024-07-05,172,7,Bangalore,2,22836.91,0.05
3352,2024-05-22,124,20,Delhi,1,41431.21,0.05
3353,2024-12-28,10,2,Lucknow,1,27306.54,0.05
3354,2024-04-12,189,5,Lucknow,2,36204.53,0.05
3355,2024-04-28,87,7,Delhi,3,22836.91,0.1
3356,2024-01-12,176,18,Bangalore,1,17837.89,0.15
3357,2024-01-24,95,17,Hyderabad,3,18981.18,0.0
3358,2024-10-30,41,9,Mumbai,2,22585.7,0.05
3359,2024-06-29,118,1,Mumbai,1,35572.45,0.15
3360,2024-11-11,82,7,Hyderabad,1,22836.91,0.15
3361,2024-11-14,155,10,Hyderabad,2,40498.63,0.1
3362,2024-08-17,103,20,Lucknow,2,41431.21,0.0
3363,2024-10-06,79,16,Bangalore,1,46391.05,0.0
3364,2024-02-04,141,1,Hyderabad,2,35572.45,0.0
3365,2024-12-28,37,16,Lucknow,1,46391.05,0.05
3366,2024-10-28,101,17,Mumbai,3,18981.18,0.0
3367,2024-04-04,108,1,Mumbai,2,35572.45,0.15
3368,2024-05-17,133,5,Hyderabad,1,36204.53,0.05
3369,2024-05-08,130,13,Mumbai,3,20702.52,0.15
3370,2024-12-23,76,17,Hyderabad,2,18981.18,0.15
3371,2024-09-21,26,20,Mumbai,1,41431.21,0.15
3372,2024-12-28,194,15,Mumbai,2,54544.1,0.0
3373,2024-12-09,26,13,Delhi,2,20702.52,0.05
3374,2024-03-27,42,14,Delhi,3,36789.73,0.05
3375,2024-03-28,169,4,Hyderabad,1,13316.0,0.15
3376,2024-07-31,198,3,Delhi,3,32307.17,0.05
3377,2024-04-12,46,16,Lucknow,2,46391.05,0.15
3378,2024-11-18,14,6,Bangalore,3,20720.01,0.1
3379,2024-06-04,106,19,Lucknow,3,11452.98,0.05
3380,2024-02-17,160,8,Hyderabad,1,47883.97,0.15
3381,2024-05-05,71,19,Lucknow,1,11452.98,0.0
3382,2024-05-22,84,7,Hyderabad,1,22836.91,0.0
3383,2024-10-17,117,18,Hyderabad,2,17837.89,0.1
3384,2024-12-10,58,20,Lucknow,3,41431.21,0.05
3385,2024-01-25,27,4,Lucknow,3,13316.0,0.0
3386,2024-01-08,152,11,Hyderabad,3,20668.93,0.1
3387,2024-03-14,56,2,Mumbai,3,27306.54,0.0
3388,2024-06-12,49,5,Hyderabad,1,36204.53,0.1
3389,2024-02-21,50,1,Bangalore,3,35572.45,0.1
3390,2024-08-28,39,8,Mumbai,1,47883.97,0.15
3391,2024-05-22,75,20,Mumbai,1,41431.21,0.15
3392,2024-05-21,121,17,Lucknow,3,18981.18,0.15
3393,2024-10-14,179,19,Lucknow,1,11452.98,0.15
3394,2024-09-21,103,4,Hyderabad,3,13316.0,0.15
3395,2024-07-09,68,8,Bangalore,3,47883.97,0.05
3396,2024-01-20,92,11,Mumbai,2,20668.93,0.1
3397,2024-10-18,104,10,Lucknow,1,40498.63,0.1
3398,2024-03-22,45,13,Lucknow,1,20702.52,0.0
3399,2024-07-26,45,20,Mumbai,3,41431.21,0.0
3400,2024-09-10,190,9,Lucknow,2,22585.7,0.05
3401,2024-05-26,146,12,Bangalore,2,58076.27,0.0
3402,2024-06-10,21,18,Hyderabad,2,17837.89,0.15
3403,2024-07-22,194,11,Hyderabad,3,20668.93,0.05
3404,2024-02-02,123,2,Lucknow,3,27306.54,0.0
3405,2024-10-18,63,18,Mumbai,2,17837.89,0.0
3406,2024-04-08,149,7,Bangalore,3,22836.91,0.15
3407,2024-08-20,52,11,Lucknow,3,20668.93,0.1
3408,2024-12-06,169,6,Delhi,2,20720.01,0.1
3409,2024-04-26,28,10,Hyderabad,1,40498.63,0.15
3410,2024-06-11,118,14,Hyderabad,3,36789.73,0.1
3411,2024-12-28,15,13,Delhi,2,20702.52,0.1
3412,2024-06-29,81,7,Lucknow,2,22836.91,0.0
3413,2024-07-18,111,7,Delhi,2,22836.91,0.1
3414,2024-03-31,133,19,Bangalore,2,11452.98,0.1
3415,2024-11-15,91,5,Hyderabad,1,36204.53,0.1
3416,2024-01-28,134,8,Hyderabad,3,47883.97,0.15
3417,2024-11-17,38,15,Lucknow,2,54544.1,0.05
3418,2024-06-28,158,14,Hyderabad,1,36789.73,0.0
3419,2024-11-08,61,1,Mumbai,3,35572.45,0.15
3420,2024-03-27,21,14,Lucknow,1,36789.73,0.1
3421,2024-03-13,3,13,Mumbai,2,20702.52,0.15
3422,2024-03-02,113,8,Hyderabad,2,47883.97,0.05
3423,2024-10-29,32,1,Delhi,1,35572.45,0.15
3424,2024-08-30,125,17,Lucknow,3,18981.18,0.15
3425,2024-12-07,192,8,Bangalore,2,47883.97,0.15
3426,2024-07-17,33,3,Hyderabad,2,32307.17,0.05
3427,2024-02-22,173,7,Delhi,1,22836.91,0.0
3428,2024-01-15,140,14,Hyderabad,1,36789.73,0.15
3429,2024-07-25,165,15,Mumbai,2,54544.1,0.1
3430,2024-09-02,49,3,Lucknow,3,32307.17,0.0
3431,2024-03-03,193,9,Bangalore,1,22585.7,0.1
3432,2024-09-10,63,19,Hyderabad,2,11452.98,0.05
3433,2024-09-08,83,17,Mumbai,1,18981.18,0.05
3434,2024-08-08,89,14,Hyderabad,3,36789.73,0.05
3435,2024-02-08,2,1,Hyderabad,3,35572.45,0.05
3436,2024-08-18,157,2,Delhi,1,27306.54,0.15
3437,2024-06-21,163,2,Lucknow,1,27306.54,0.05
3438,2024-10-03,140,12,Bangalore,1,58076.27,0.15
3439,2024-04-02,93,20,Delhi,1,41431.21,0.15
3440,2024-11-11,104,10,Lucknow,1,40498.63,0.15
3441,2024-06-19,144,18,Hyderabad,2,17837.89,0.15
3442,2024-07-23,139,15,Lucknow,2,54544.1,0.1
3443,2024-07-21,56,12,Lucknow,3,58076.27,0.0
3444,2024-04-27,162,7,Hyderabad,3,22836.91,0.15
3445,2024-11-03,179,1,Lucknow,1,35572.45,0.05
3446,2024-10-29,50,2,Bangalore,1,27306.54,0.15
3447,2024-01-12,197,5,Lucknow,3,36204.53,0.0
3448,2024-07-27,21,20,Bangalore,1,41431.21,0.0
3449,2024-08-10,189,4,Hyderabad,2,13316.0,0.0
3450,2024-09-02,182,2,Hyderabad,3,27306.54,0.05
3451,2024-02-12,57,12,Hyderabad,3,58076.27,0.05
3452,2024-06-03,178,5,Hyderabad,2,36204.53,0.1
3453,2024-12-03,92,1,Lucknow,2,35572.45,0.0
3454,2024-12-03,176,11,Delhi,3,20668.93,0.0
3455,2024-05-03,13,2,Hyderabad,1,27306.54,0.15
3456,2024-08-29,5,11,Delhi,2,20668.93,0.05
3457,2024-10-31,30,6,Mumbai,3,20720.01,0.1
3458,2024-11-17,11,17,Delhi,3,18981.18,0.15
3459,2024-12-08,169,12,Bangalore,3,58076.27,0.0
3460,2024-10-24,145,10,Bangalore,1,40498.63,0.0
3461,2024-04-22,173,7,Mumbai,2,22836.91,0.05
3462,2024-12-28,56,8,Delhi,1,47883.97,0.05
3463,2024-04-02,144,3,Lucknow,1,32307.17,0.0
3464,2024-11-05,122,15,Bangalore,1,54544.1,0.1
3465,2024-04-17,51,3,Bangalore,2,32307.17,0.0
3466,2024-10-23,30,5,Lucknow,2,36204.53,0.0
3467,2024-01-11,147,14,Bangalore,2,36789.73,0.1
3468,2024-09-10,23,1,Delhi,2,35572.45,0.05
3469,2024-04-06,89,5,Delhi,2,36204.53,0.1
3470,2024-04-16,158,2,Delhi,2,27306.54,0.05
3471,2024-01-23,135,7,Hyderabad,2,22836.91,0.15
3472,2024-02-25,52,15,Mumbai,2,54544.1,0.05
3473,2024-09-22,46,13,Mumbai,2,20702.52,0.05
3474,2024-03-18,105,4,Delhi,1,13316.0,0.1
3475,2024-09-25,96,9,Delhi,1,22585.7,0.0
3476,2024-02-16,55,18,Lucknow,2,17837.89,0.0
3477,2024-08-23,155,4,Delhi,1,13316.0,0.15
3478,2024-11-12,142,17,Delhi,1,18981.18,0.15
3479,2024-07-06,95,16,Delhi,3,46391.05,0.0
3480,2024-11-23,115,12,Lucknow,2,58076.27,0.1
3481,2024-09-25,142,20,Hyderabad,3,41431.21,0.1
3482,2024-01-29,97,5,Mumbai,2,36204.53,0.05
3483,2024-09-20,29,16,Mumbai,3,46391.05,0.05
3484,2024-02-02,193,20,Bangalore,2,41431.21,0.0
3485,2024-02-05,141,4,Hyderabad,3,13316.0,0.15
3486,2024-01-06,114,20,Bangalore,3,41431.21,0.0
3487,2024-09-07,165,4,Hyderabad,1,13316.0,0.05
3488,2024-12-01,61,17,Hyderabad,3,18981.18,0.05
3489,2024-03-30,14,13,Bangalore,3,20702.52,0.05
3490,2024-07-13,112,13,Mumbai,3,20702.52,0.0
3491,2024-08-09,189,1,Lucknow,1,35572.45,0.0
3492,2024-06-02,86,20,Lucknow,1,41431.21,0.1
3493,2024-04-29,27,16,Bangalore,2,46391.05,0.0
3494,2024-11-14,136,16,Delhi,3,46391.05,0.0
3495,2024-12-04,156,9,Bangalore,3,22585.7,0.0
3496,2024-08-07,132,6,Hyderabad,1,20720.01,0.0
3497,2024-01-07,101,19,Lucknow,2,11452.98,0.0
3498,2024-07-30,16,2,Hyderabad,3,27306.54,0.0
3499,2024-09-25,16,7,Hyderabad,1,22836.91,0.0
3500,2024-11-17,96,13,Delhi,1,20702.52,0.15
3501,2024-04-16,179,13,Hyderabad,1,20702.52,0.05
3502,2024-05-04,51,5,Delhi,3,36204.53,0.05
3503,2024-12-18,127,6,Hyderabad,3,20720.01,0.15
3504,2024-09-13,14,17,Bangalore,1,18981.18,0.1
3505,2024-06-18,162,3,Mumbai,1,32307.17,0.0
3506,2024-08-28,72,10,Hyderabad,1,40498.63,0.0
3507,2024-04-24,121,15,Lucknow,1,54544.1,0.1
3508,2024-02-15,171,14,Lucknow,2,36789.73,0.05
3509,2024-04-19,111,4,Mumbai,1,13316.0,0.15
3510,2024-05-17,30,15,Hyderabad,1,54544.1,0.1
3511,2024-09-30,142,8,Hyderabad,3,47883.97,0.05
3512,2024-01-14,29,19,Hyderabad,2,11452.98,0.1
3513,2024-09-14,13,20,Mumbai,1,41431.21,0.15
3514,2024-11-29,25,17,Lucknow,1,18981.18,0.05
3515,2024-05-18,200,8,Bangalore,2,47883.97,0.1
3516,2024-12-30,81,13,Hyderabad,1,20702.52,0.1
3517,2024-10-23,72,14,Hyderabad,1,36789.73,0.05
3518,2024-12-18,171,5,Lucknow,3,36204.53,0.05
3519,2024-12-04,147,6,Bangalore,1,20720.01,0.05
3520,2024-11-21,31,12,Hyderabad,2,58076.27,0.1
3521,2024-06-12,44,1,Mumbai,1,35572.45,0.05
3522,2024-05-23,65,4,Delhi,2,13316.0,0.1
3523,2024-12-26,73,7,Delhi,2,22836.91,0.1
3524,2024-06-02,134,1,Hyderabad,3,35572.45,0.1
3525,2024-06-19,91,1,Delhi,1,35572.45,0.05
3526,2024-02-24,95,18,Bangalore,2,17837.89,0.0
3527,2024-10-18,75,6,Bangalore,2,20720.01,0.1
3528,2024-11-15,110,6,Mumbai,3,20720.01,0.05
3529,2024-08-19,59,15,Lucknow,3,54544.1,0.15
3530,2024-04-29,87,7,Lucknow,1,22836.91,0.05
3531,2024-03-27,185,9,Hyderabad,2,22585.7,0.1
3532,2024-12-31,116,2,Lucknow,2,27306.54,0.1
3533,2024-09-08,117,12,Hyderabad,1,58076.27,0.0
3534,2024-01-23,178,1,Bangalore,1,35572.45,0.1
3535,2024-06-04,134,17,Mumbai,2,18981.18,0.05
3536,2024-08-13,75,2,Hyderabad,1,27306.54,0.0
3537,2024-03-25,55,6,Delhi,1,20720.01,0.1
3538,2024-08-05,29,10,Hyderabad,3,40498.63,0.05
3539,2024-11-20,79,20,Mumbai,2,41431.21,0.1
3540,2024-01-03,181,1,Delhi,2,35572.45,0.05
3541,2024-08-06,189,14,Lucknow,1,36789.73,0.1
3542,2024-07-04,159,12,Lucknow,2,58076.27,0.05
3543,2024-12-10,116,4,Delhi,3,13316.0,0.05
3544,2024-10-07,199,10,Hyderabad,1,40498.63,0.15
3545,2024-07-12,96,20,Delhi,3,41431.21,0.15
3546,2024-11-22,180,13,Bangalore,3,20702.52,0.1
3547,2024-06-15,152,5,Lucknow,2,36204.53,0.0
3548,2024-12-31,89,18,Lucknow,1,17837.89,0.05
3549,2024-06-23,119,10,Mumbai,3,40498.63,0.1
3550,2024-01-23,35,20,Bangalore,3,41431.21,0.0
3551,2024-03-06,5,6,Mumbai,1,20720.01,0.1
3552,2024-05-06,141,5,Delhi,2,36204.53,0.1
3553,2024-10-08,22,6,Hyderabad,2,20720.01,0.1
3554,2024-09-28,118,3,Bangalore,1,32307.17,0.15
3555,2024-05-09,101,2,Mumbai,3,27306.54,0.05
3556,2024-11-25,172,14,Delhi,1,36789.73,0.15
3557,2024-04-13,100,6,Hyderabad,2,20720.01,0.05
3558,2024-07-13,109,4,Mumbai,2,13316.0,0.0
3559,2024-11-17,63,9,Delhi,3,22585.7,0.0
3560,2024-06-15,41,10,Hyderabad,2,40498.63,0.15
3561,2024-08-09,32,4,Mumbai,2,13316.0,0.0
3562,2024-06-13,79,15,Delhi,1,54544.1,0.15
3563,2024-10-25,169,18,Hyderabad,2,17837.89,0.1
3564,2024-05-10,156,1,Hyderabad,1,35572.45,0.1
3565,2024-07-15,119,19,Bangalore,2,11452.98,0.15
3566,2024-03-01,84,15,Bangalore,3,54544.1,0.0
3567,2024-09-17,85,19,Lucknow,3,11452.98,0.05
3568,2024-12-19,161,14,Lucknow,3,36789.73,0.15
3569,2024-01-05,189,7,Lucknow,2,22836.91,0.0
3570,2024-06-16,193,5,Bangalore,2,36204.53,0.05
3571,2024-11-21,138,17,Bangalore,2,18981.18,0.1
3572,2024-02-22,35,20,Lucknow,1,41431.21,0.1
3573,2024-11-12,15,10,Mumbai,1,40498.63,0.05
3574,2024-04-13,183,11,Lucknow,1,20668.93,0.1
3575,2024-07-10,92,10,Delhi,1,40498.63,0.15
3576,2024-12-30,94,19,Hyderabad,1,11452.98,0.15
3577,2024-11-10,48,17,Lucknow,3,18981.18,0.05
3578,2024-05-10,23,7,Mumbai,2,22836.91,0.0
3579,2024-07-08,6,13,Bangalore,1,20702.52,0.05
3580,2024-12-19,91,20,Hyderabad,3,41431.21,0.15
3581,2024-01-03,52,7,Hyderabad,1,22836.91,0.0
3582,2024-02-01,178,13,Mumbai,1,20702.52,0.0
3583,2024-04-28,116,19,Lucknow,2,11452.98,0.05
3584,2024-02-04,96,7,Bangalore,3,22836.91,0.1
3585,2024-10-23,17,16,Hyderabad,1,46391.05,0.15
3586,2024-12-26,157,7,Hyderabad,3,22836.91,0.0
3587,2024-10-17,128,17,Delhi,3,18981.18,0.0
3588,2024-08-05,141,2,Hyderabad,3,27306.54,0.05
3589,2024-12-03,14,2,Lucknow,1,27306.54,0.0
3590,2024-07-17,121,10,Bangalore,1,40498.63,0.0
3591,2024-07-22,38,6,Bangalore,1,20720.01,0.0
3592,2024-10-06,133,9,Mumbai,1,22585.7,0.1
3593,2024-07-27,97,5,Lucknow,3,36204.53,0.05
3594,2024-08-13,114,5,Bangalore,3,36204.53,0.05
3595,2024-12-08,128,17,Hyderabad,1,18981.18,0.15
3596,2024-07-31,28,17,Bangalore,1,18981.18,0.0
3597,2024-02-26,84,8,Lucknow,2,47883.97,0.1
3598,2024-03-30,174,5,Mumbai,1,36204.53,0.0
3599,2024-05-27,54,9,Hyderabad,2,22585.7,0.15
3600,2024-09-01,86,10,Lucknow,3,40498.63,0.15
3601,2024-02-13,35,10,Mumbai,2,40498.63,0.05
3602,2024-04-02,160,2,Hyderabad,1,27306.54,0.0
3603,2024-03-26,51,7,Bangalore,3,22836.91,0.15
3604,2024-04-08,93,8,Delhi,1,47883.97,0.0
3605,2024-08-10,113,19,Bangalore,3,11452.98,0.05
3606,2024-07-19,49,17,Mumbai,2,18981.18,0.0
3607,2024-03-22,75,3,Delhi,3,32307.17,0.0
3608,2024-02-26,101,11,Mumbai,1,20668.93,0.0
3609,2024-01-14,62,17,Lucknow,2,18981.18,0.05
3610,2024-08-04,188,9,Bangalore,3,22585.7,0.05
3611,2024-09-21,180,10,Bangalore,2,40498.63,0.1
3612,2024-06-21,6,8,Lucknow,1,47883.97,0.0
3613,2024-10-22,32,11,Hyderabad,1,20668.93,0.15
3614,2024-08-29,44,13,Delhi,1,20702.52,0.1
3615,2024-03-16,197,7,Hyderabad,2,22836.91,0.15
3616,2024-04-24,118,19,Lucknow,1,11452.98,0.15
3617,2024-06-19,21,13,Mumbai,3,20702.52,0.05
3618,2024-03-16,168,6,Lucknow,2,20720.01,0.0
3619,2024-04-11,195,15,Bangalore,1,54544.1,0.0
3620,2024-10-02,136,6,Lucknow,1,20720.01,0.1
3621,2024-02-18,121,6,Delhi,2,20720.01,0.1
3622,2024-02-29,117,4,Mumbai,2,13316.0,0.15
3623,2024-01-22,30,7,Lucknow,3,22836.91,0.15
3624,2024-05-29,178,11,Lucknow,3,20668.93,0.15
3625,2024-08-07,82,3,Lucknow,2,32307.17,0.05
3626,2024-05-14,195,6,Mumbai,2,20720.01,0.1
3627,2024-09-10,68,16,Bangalore,2,46391.05,0.15
3628,2024-03-09,197,8,Delhi,2,47883.97,0.1
3629,2024-03-11,96,2,Mumbai,3,27306.54,0.05
3630,2024-02-19,142,15,Bangalore,3,54544.1,0.1
3631,2024-01-14,53,5,Bangalore,1,36204.53,0.1
3632,2024-12-11,59,3,Bangalore,1,32307.17,0.0
3633,2024-07-29,96,6,Bangalore,3,20720.01,0.15
3634,2024-06-16,155,2,Mumbai,1,27306.54,0.15
3635,2024-02-29,65,13,Hyderabad,3,20702.52,0.1
3636,2024-07-21,77,15,Lucknow,3,54544.1,0.05
3637,2024-08-07,153,13,Bangalore,1,20702.52,0.15
3638,2024-03-25,123,20,Delhi,1,41431.21,0.1
3639,2024-04-09,113,1,Bangalore,3,35572.45,0.0
3640,2024-04-01,112,6,Bangalore,1,20720.01,0.15
3641,2024-07-17,102,11,Bangalore,2,20668.93,0.1
3642,2024-06-11,169,17,Delhi,1,18981.18,0.1
3643,2024-01-25,146,15,Bangalore,2,54544.1,0.1
3644,2024-02-26,19,8,Hyderabad,1,47883.97,0.1
3645,2024-12-07,63,14,Bangalore,3,36789.73,0.15
3646,2024-05-22,127,4,Mumbai,2,13316.0,0.0
3647,2024-03-25,33,3,Delhi,2,32307.17,0.1
3648,2024-05-13,28,10,Lucknow,2,40498.63,0.1
3649,2024-07-03,192,15,Hyderabad,2,54544.1,0.15
3650,2024-03-18,143,19,Mumbai,1,11452.98,0.05
3651,2024-09-30,30,1,Lucknow,1,35572.45,0.0
3652,2024-02-27,88,17,Delhi,3,18981.18,0.15
3653,2024-04-16,168,12,Hyderabad,2,58076.27,0.1
3654,2024-03-10,121,3,Mumbai,2,32307.17,0.0
3655,2024-02-09,35,17,Mumbai,3,18981.18,0.05
3656,2024-07-11,28,16,Bangalore,2,46391.05,0.1
3657,2024-10-18,184,17,Mumbai,3,18981.18,0.15
3658,2024-04-14,122,9,Hyderabad,3,22585.7,0.05
3659,2024-01-24,25,6,Hyderabad,3,20720.01,0.0
3660,2024-04-03,93,16,Delhi,3,46391.05,0.15
3661,2024-05-08,169,16,Delhi,2,46391.05,0.15
3662,2024-08-01,109,10,Lucknow,2,40498.63,0.1
3663,2024-02-01,155,11,Bangalore,2,20668.93,0.0
3664,2024-05-18,176,6,Delhi,3,20720.01,0.05
3665,2024-11-28,60,5,Delhi,2,36204.53,0.1
3666,2024-02-12,68,11,Lucknow,1,20668.93,0.1
3667,2024-03-05,102,8,Delhi,1,47883.97,0.15
3668,2024-11-20,147,6,Delhi,1,20720.01,0.0
3669,2024-05-14,190,1,Bangalore,2,35572.45,0.05
3670,2024-06-17,73,12,Hyderabad,3,58076.27,0.05
3671,2024-01-14,48,17,Mumbai,2,18981.18,0.0
3672,2024-12-15,126,12,Lucknow,3,58076.27,0.0
3673,2024-11-02,31,5,Delhi,3,36204.53,0.05
3674,2024-11-16,81,10,Hyderabad,1,40498.63,0.05
3675,2024-04-22,192,4,Delhi,1,13316.0,0.0
3676,2024-07-14,5,1,Lucknow,3,35572.45,0.15
3677,2024-11-01,30,6,Mumbai,3,20720.01,0.15
3678,2024-09-14,119,1,Hyderabad,2,35572.45,0.1
3679,2024-04-17,36,1,Hyderabad,2,35572.45,0.0
3680,2024-10-26,51,6,Mumbai,1,20720.01,0.05
3681,2024-06-17,143,11,Hyderabad,1,20668.93,0.15
3682,2024-07-03,179,2,Mumbai,2,27306.54,0.05
3683,2024-06-24,186,4,Lucknow,3,13316.0,0.15
3684,2024-04-28,139,5,Mumbai,2,36204.53,0.1
3685,2024-06-28,125,10,Lucknow,1,40498.63,0.15
3686,2024-11-02,130,16,Lucknow,1,46391.05,0.05
3687,2024-07-27,182,13,Delhi,1,20702.52,0.05
3688,2024-12-15,46,16,Lucknow,1,46391.05,0.05
3689,2024-09-22,157,17,Mumbai,1,18981.18,0.1
3690,2024-08-05,170,10,Mumbai,3,40498.63,0.0
3691,2024-09-15,97,3,Hyderabad,2,32307.17,0.15
3692,2024-09-24,47,13,Lucknow,2,20702.52,0.15
3693,2024-06-13,19,7,Hyderabad,1,22836.91,0.15
3694,2024-04-18,74,9,Bangalore,2,22585.7,0.05
3695,2024-06-12,134,14,Bangalore,2,36789.73,0.05
3696,2024-03-27,199,18,Hyderabad,2,17837.89,0.15
3697,2024-11-11,30,6,Bangalore,2,20720.01,0.15
3698,2024-07-05,167,3,Bangalore,3,32307.17,0.1
3699,2024-10-08,128,2,Delhi,1,27306.54,0.05
3700,2024-07-28,178,9,Lucknow,3,22585.7,0.0
3701,2024-09-03,35,16,Lucknow,3,46391.05,0.0
3702,2024-10-17,119,2,Lucknow,3,27306.54,0.15
3703,2024-11-20,140,7,Hyderabad,3,22836.91,0.15
3704,2024-04-13,117,7,Delhi,3,22836.91,0.15
